symbol,entry_date,exit_date,entry_price,exit_price,shares,profit,profit_pct,reason
YKBNK,2025-05-27,2025-06-03,25.459999084472656,27.36000061035156,414084327,786760853.1425381,7.462692828758426,Partial TP
YKBNK,2025-05-27,2025-06-04,25.459999084472656,27.57999992370605,414084327,877859120.7533951,8.326790712755065,Partial TP
YKBNK,2025-05-27,2025-06-10,25.459999084472656,28.479999542236328,414084327,1250534857.092762,11.861746136532606,Partial TP
AKBNK,2025-06-03,2025-06-10,55.650001525878906,59.84999847412109,213834500,898104247.4288921,7.547164120541947,Partial TP
ISCTR,2025-06-03,2025-06-10,11.369999885559082,11.90999984741211,1075158932,580585782.2659416,4.749340081690552,Partial TP
AKBNK,2025-06-03,2025-06-11,55.650001525878906,60.0,213834500,930179748.714447,7.816708634047773,Partial TP
ISCTR,2025-06-03,2025-06-12,11.369999885559082,11.510000228881836,3225476798,451567859.0995712,1.231313498081606,Stop Loss
ULKER,2025-06-10,2025-06-12,106.430908203125,101.9885711669922,571988935,-2540967630.2086563,-4.173916309775852,Stop Loss
ASELS,2025-06-12,2025-06-13,144.6999969482422,141.5,709582379,-2270661447.3264313,-2.211469948673735,Stop Loss
YKBNK,2025-05-27,2025-06-17,25.459999084472656,27.13999938964844,414084329,695661799.0885105,6.5985874532115405,Stop Loss
SAHOL,2025-06-10,2025-06-17,82.25,80.4000015258789,743920548,-1376251878.667328,-2.2492382664086246,Stop Loss
GARAN,2025-06-12,2025-06-17,119.0,115.0999984741211,853987876,-3330554019.482086,-3.2773122066209295,Stop Loss
AKBNK,2025-06-03,2025-06-18,55.650001525878906,58.34999847412109,427669003,1154705002.957775,4.851746404690752,Stop Loss
ASELS,2025-06-18,2025-06-20,141.5,146.3000030517578,254098508,1219673613.847107,3.392228305129196,Partial TP
ASELS,2025-06-18,2025-06-24,141.5,142.60000610351562,762295527,838529732.3826599,0.777389472449205,Stop Loss
ASELS,2025-06-24,2025-06-25,142.60000610351562,148.39999389648438,311940242,1809249595.7357178,4.067312443702454,Partial TP
ASELS,2025-06-24,2025-06-26,142.60000610351562,140.3000030517578,935820728,-2152390530.298218,-1.6129052968540571,Stop Loss
ASELS,2025-06-26,2025-06-27,140.3000030517578,146.5,379693002,2354095453.668915,4.419099653158923,Partial TP
ASELS,2025-06-26,2025-06-30,140.3000030517578,150.8000030517578,379693002,3986776521.0,7.483962773775896,Partial TP
ASELS,2025-06-26,2025-06-30,140.3000030517578,150.8000030517578,759386005,7973553052.5,7.483962773775896,End of Test
SISE,2025-06-30,2025-06-30,36.040000915527344,36.040000915527344,7012724856,0.0,0.0,End of Test
THYAO,2025-06-30,2025-06-30,283.5,283.5,837638161,0.0,0.0,End of Test
MGROS,2025-06-30,2025-06-30,494.75,494.75,497580409,0.0,0.0,End of Test
